Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.4338235294117648,,0.7224080267558529,,0.35238095238095235,0.7549668874172185,0.7499999999999858,0.4252873563218391,,0.2058823529411764
0.5,,,,0.6476190476190475,,,0.2413793103448274,0.6054054054054056,0.13235294117647034
,0.2564102564102564,0.137123745819398,0.3114754098360656,0.0857142857142857,0.4635761589403974,,0.436781609195402,0.3081081081081082,0.2647058823529411
0.08088235294117646,0.5769230769230769,0.05351170568561872,0.34426229508196715,0.19047619047619047,0.45695364238410596,0.5,0.6206896551724137,0.44864864864864873,0.5294117647058822
0.125,0.3846153846153846,0.3511705685618729,0.34426229508196715,,0.6225165562913908,0.5,0.41379310344827536,,
0.47794117647058826,0.41025641025641024,,0.09836065573770493,0.32380952380952377,0.3708609271523179,0.2499999999999858,0.5402298850574714,,
0.411764705882353,0.4358974358974359,0.043478260869565216,,0.38095238095238093,0.47682119205298024,0.2499999999999858,0.27586206896551735,0.2594594594594595,
0.29411764705882354,0.4487179487179486,0.030100334448160543,0.21311475409836061,0.36190476190476184,0.4503311258278146,0.2499999999999858,0.4482758620689653,0.43243243243243246,0.5441176470588234
,0.5641025641025641,0.30434782608695654,,,0.6622516556291391,0.5,0.4252873563218391,0.3621621621621621,0.2941176470588236
,0.4358974358974359,0.030100334448160543,0.09016393442622951,,0.4635761589403974,0.2499999999999858,0.4597701149425286,,0.7205882352941178
,0.3205128205128205,0.1906354515050167,,0.7619047619047619,0.8675496688741722,0.5,,0.4972972972972973,0.3529411764705883
0.45588235294117646,,0.05351170568561872,0.1885245901639344,0.3904761904761904,,0.2499999999999858,0.5862068965517242,0.4972972972972973,
0.29411764705882354,0.46153846153846145,,0.2459016393442623,0.43809523809523804,0.5298013245033113,,0.5172413793103448,0.34594594594594585,0.1470588235294117
0.17647058823529405,0.5256410256410255,,0.2459016393442623,0.5714285714285714,0.5231788079470199,,,0.8432432432432432,
0.45588235294117646,,,,0.5428571428571428,,,0.4597701149425286,0.691891891891892,0.23529411764705865
0.6691176470588236,,,0.28688524590163933,0.6666666666666666,0.642384105960265,0.7499999999999858,0.367816091954023,0.3621621621621621,
,0.3333333333333333,0.5451505016722409,0.1557377049180328,0.0,0.3178807947019868,,0.35632183908045967,0.22162162162162158,0.6176470588235294
