Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.34502923976608196,,,0.28658536585365857,,,0.7499999999999858,,,0.18421052631578938
0.3976608187134503,,,0.2987804878048781,0.6732673267326732,,,0.26249999999999973,0.49339207048458167,0.11842105263157876
0.5146198830409356,0.2702702702702703,0.1413793103448276,0.23170731707317074,0.0891089108910891,0.4375,0.5,0.47499999999999964,0.25110132158590315,0.23684210526315774
0.06432748538011696,0.6081081081081081,0.05517241379310345,,0.19801980198019803,0.43124999999999997,0.5,0.6749999999999998,0.36563876651982385,0.4736842105263155
0.09941520467836257,0.4054054054054054,,0.25609756097560976,0.7326732673267327,,0.5,,0.19383259911894268,0.26315789473684204
0.38011695906432746,,0.20344827586206896,0.07317073170731708,0.3366336633663366,0.35,0.2499999999999858,0.5874999999999999,0.40528634361233484,0.9999999999999998
0.3274853801169591,0.4594594594594595,0.04482758620689656,0.10365853658536586,0.39603960396039606,0.45,0.2499999999999858,0.2999999999999998,0.21145374449339205,0.7105263157894737
0.23391812865497075,0.4729729729729729,0.031034482758620682,0.15853658536585363,0.37623762376237624,0.425,0.2499999999999858,0.4874999999999998,,0.48684210526315774
0.4561403508771931,,0.31379310344827593,,0.37623762376237624,0.6250000000000001,,0.4624999999999999,0.2951541850220264,0.26315789473684204
0.21052631578947367,0.4594594594594595,0.031034482758620682,0.06707317073170732,0.7128712871287128,0.4375,0.2499999999999858,0.49999999999999956,,
,0.33783783783783783,0.19655172413793104,,0.792079207920792,,0.5,0.5874999999999999,0.40528634361233484,0.3157894736842104
0.3625730994152047,,0.05517241379310345,0.14024390243902438,0.40594059405940597,0.6062500000000001,0.2499999999999858,0.6374999999999997,0.40528634361233484,0.8421052631578945
0.23391812865497075,0.48648648648648646,,0.1829268292682927,0.4554455445544554,0.49999999999999994,,0.5625,0.2819383259911894,0.1315789473684208
0.14035087719298245,0.5540540540540541,0.7379310344827587,,0.594059405940594,0.49374999999999997,0.7499999999999858,0.6124999999999998,0.6872246696035242,0.39473684210526305
0.3625730994152047,0.5675675675675675,0.7448275862068966,0.21951219512195122,,,1.0,0.49999999999999956,0.5638766519823789,0.21052631578947345
0.5321637426900585,,0.5620689655172414,0.21341463414634146,0.693069306930693,0.6062500000000001,0.7499999999999858,,0.2951541850220264,0.11842105263157876
0.304093567251462,0.35135135135135137,0.5620689655172414,0.11585365853658539,0.0,0.3,0.5,0.38749999999999973,0.1806167400881057,
