Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.3072916666666667,0.6081081081081081,0.7248322147651007,0.3197278911564625,0.36633663366336633,0.7354838709677419,0.7499999999999858,0.38144329896907214,0.5294117647058822,0.18918918918918903
0.35416666666666663,,,0.33333333333333326,0.6732673267326732,,,0.21649484536082486,0.5490196078431373,0.12162162162162127
0.45833333333333337,0.2702702702702703,0.1375838926174497,0.25850340136054417,0.0891089108910891,0.45161290322580644,0.5,0.39175257731958757,0.2794117647058824,
0.05729166666666666,,0.05369127516778523,0.2857142857142856,0.19801980198019803,0.4451612903225806,0.5,,0.40686274509803927,0.4864864864864862
0.08854166666666663,,,0.2857142857142856,,0.6064516129032258,0.5,0.3711340206185567,0.21568627450980388,0.2702702702702702
0.33854166666666663,0.43243243243243246,0.19798657718120805,0.0816326530612245,0.3366336633663366,0.36129032258064514,0.2499999999999858,0.48453608247422686,0.45098039215686264,
0.2916666666666667,0.4594594594594595,0.04362416107382551,0.11564625850340135,0.39603960396039606,0.46451612903225803,,0.2474226804123716,0.23529411764705882,0.7297297297297298
0.20833333333333331,0.4729729729729729,0.030201342281879193,0.17687074829931967,0.37623762376237624,0.43870967741935485,0.2499999999999858,0.40206185567010344,0.39215686274509803,0.4999999999999998
0.4062500000000001,,0.3053691275167786,0.33333333333333326,0.37623762376237624,0.6451612903225806,,0.38144329896907214,0.3284313725490196,0.2702702702702702
0.18749999999999994,0.4594594594594595,0.030201342281879193,0.07482993197278912,0.7128712871287128,0.45161290322580644,0.2499999999999858,0.4123711340206184,0.7352941176470589,
,0.33783783783783783,0.1912751677852349,,,0.8451612903225806,0.5,0.48453608247422686,0.45098039215686264,0.32432432432432434
0.32291666666666663,,,0.15646258503401358,0.40594059405940597,,0.2499999999999858,,0.45098039215686264,0.8648648648648645
,0.48648648648648646,,0.2040816326530612,0.4554455445544554,0.5161290322580645,,0.463917525773196,0.31372549019607837,0.13513513513513487
0.12499999999999994,0.5540540540540541,,,0.594059405940594,0.5096774193548387,0.7499999999999858,0.5051546391752582,,0.4054054054054055
,0.5675675675675675,,0.24489795918367344,0.5643564356435643,,,,0.6274509803921569,0.216216216216216
0.47395833333333337,0.8513513513513513,0.5469798657718121,0.23809523809523805,0.693069306930693,,0.7499999999999858,0.329896907216495,0.3284313725490196,0.12162162162162127
0.2708333333333333,0.35135135135135137,0.5469798657718121,0.1292517006802721,0.0,0.3096774193548387,0.5,0.3195876288659796,0.20098039215686264,0.5675675675675675
,0.6621621621621622,,,0.6336633663366337,0.5290322580645161,1.0,,0.20098039215686264,0.18918918918918903
0.171875,0.4594594594594595,0.41275167785234906,0.15646258503401358,0.37623762376237624,,0.5,,0.5147058823529411,0.4459459459459456
0.23958333333333337,0.35135135135135137,,0.29251700680272097,0.5544554455445544,0.5935483870967742,,,0.23529411764705882,0.2297297297297296
0.2708333333333333,0.48648648648648646,0.3322147651006712,0.17687074829931967,0.5643564356435643,0.6580645161290323,0.5,0.2886597938144333,0.15686274509803927,0.5405405405405403
0.32291666666666663,0.48648648648648646,0.0033557046979865793,0.18367346938775506,0.49504950495049505,0.6258064516129033,0.2499999999999858,0.329896907216495,0.20098039215686264,0.7297297297297298
0.3072916666666667,0.39189189189189183,0.05369127516778523,0.17687074829931967,,0.3935483870967742,0.0,0.329896907216495,0.29411764705882354,
