Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.3072916666666667,0.6081081081081081,0.7448275862068966,0.30718954248366015,,0.6298342541436465,,0.38144329896907214,0.4695652173913044,0.18421052631578938
,,,0.32026143790849676,0.6476190476190475,0.839779005524862,,0.21649484536082486,0.4869565217391305,0.11842105263157876
0.45833333333333337,0.2702702702702703,0.1413793103448276,0.2483660130718955,0.0857142857142857,0.3867403314917127,0.5,0.39175257731958757,,0.23684210526315774
0.05729166666666666,0.6081081081081081,0.05517241379310345,0.2745098039215686,0.19047619047619047,0.3812154696132597,,0.5567010309278353,0.36086956521739133,0.4736842105263155
0.08854166666666663,0.4054054054054054,0.3620689655172413,0.2745098039215686,,0.5193370165745856,0.5,0.3711340206185567,0.19130434782608696,0.26315789473684204
0.33854166666666663,0.43243243243243246,0.20344827586206896,0.07843137254901962,0.32380952380952377,0.30939226519337015,0.2499999999999858,0.48453608247422686,0.4,0.9999999999999998
0.2916666666666667,0.4594594594594595,0.04482758620689656,0.11111111111111112,0.38095238095238093,0.3977900552486188,0.2499999999999858,0.2474226804123716,0.20869565217391306,0.7105263157894737
0.20833333333333331,0.4729729729729729,0.031034482758620682,0.16993464052287582,0.36190476190476184,0.37569060773480667,,0.40206185567010344,0.34782608695652184,0.48684210526315774
0.4062500000000001,0.5945945945945946,0.31379310344827593,0.32026143790849676,,0.5524861878453039,0.5,0.38144329896907214,0.29130434782608694,0.26315789473684204
0.18749999999999994,0.4594594594594595,0.031034482758620682,0.07189542483660132,0.6857142857142856,0.3867403314917127,0.2499999999999858,0.4123711340206184,0.6521739130434784,0.644736842105263
0.5885416666666666,0.33783783783783783,0.19655172413793104,0.3921568627450981,,0.723756906077348,0.5,0.48453608247422686,0.4,0.3157894736842104
0.32291666666666663,1.0,0.05517241379310345,0.15032679738562094,0.3904761904761904,0.5359116022099448,0.2499999999999858,0.525773195876289,0.4,
0.20833333333333331,0.48648648648648646,,0.19607843137254904,0.43809523809523804,0.44198895027624313,1.0,0.463917525773196,0.27826086956521734,0.1315789473684208
0.12499999999999994,0.5540540540540541,,0.19607843137254904,0.5714285714285714,0.43646408839779005,0.7499999999999858,0.5051546391752582,0.6782608695652174,0.39473684210526305
