Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.27314814814814814,0.49450549450549447,0.6189111747851003,0.17028985507246375,0.2283950617283951,0.6298342541436465,0.5999999999999943,0.3406593406593408,0.44444444444444453,0.18421052631578938
0.31481481481481477,,,0.17753623188405795,0.4197530864197531,,1.0,,0.4609053497942388,
0.40740740740740733,0.21978021978021978,0.11747851002865328,0.13768115942028986,0.055555555555555566,0.3867403314917127,0.3999999999999986,0.3516483516483513,0.23456790123456794,
0.0509259259259259,0.49450549450549447,0.04584527220630371,,0.12345679012345681,0.3812154696132597,0.3999999999999986,0.5274725274725274,0.34156378600823056,0.4736842105263155
0.07870370370370366,0.3296703296703296,0.30085959885386815,0.15217391304347822,0.45679012345679015,0.5193370165745856,0.3999999999999986,,0.18106995884773663,0.26315789473684204
0.3009259259259258,0.3516483516483516,0.16905444126074495,0.043478260869565216,0.20987654320987656,,0.19999999999999574,0.4505494505494507,0.37860082304526754,0.9999999999999998
0.2592592592592592,0.37362637362637363,0.03724928366762178,0.06159420289855072,0.2469135802469136,0.3977900552486188,0.19999999999999574,0.197802197802198,0.19753086419753085,0.7105263157894737
0.18518518518518515,0.3846153846153845,0.025787965616045842,0.09420289855072461,0.23456790123456792,0.37569060773480667,0.19999999999999574,,0.32921810699588483,0.48684210526315774
0.36111111111111105,0.48351648351648346,,0.17753623188405795,0.23456790123456792,,0.3999999999999986,0.3406593406593408,0.27572016460905346,0.26315789473684204
,0.37362637362637363,0.025787965616045842,0.03985507246376811,0.4444444444444445,,0.19999999999999574,0.37362637362637363,,0.644736842105263
0.523148148148148,,0.163323782234957,0.21739130434782608,0.4938271604938272,0.723756906077348,,,0.37860082304526754,0.3157894736842104
0.287037037037037,0.8131868131868131,0.04584527220630371,0.08333333333333331,0.25308641975308643,0.5359116022099448,0.19999999999999574,0.4945054945054945,0.37860082304526754,0.8421052631578945
0.18518518518518515,,0.7507163323782234,0.10869565217391303,0.2839506172839506,0.44198895027624313,0.7999999999999972,0.4285714285714288,0.26337448559670784,
,0.45054945054945045,0.6131805157593122,,0.3703703703703704,0.43646408839779005,0.5999999999999943,0.4725274725274726,0.6419753086419754,
,,,,,0.7458563535911602,0.7999999999999972,,0.5267489711934157,0.21052631578947345
