Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
0.24789915966386555,,0.6189111747851003,0.15932203389830507,0.2283950617283951,0.6799999999999999,0.5999999999999943,0.38144329896907214,0.44444444444444453,0.11428571428571432
0.2857142857142857,,,,,0.9333333333333333,1.0,,,
0.36974789915966383,0.21978021978021978,0.11747851002865328,0.1288135593220339,0.055555555555555566,0.38666666666666666,0.3999999999999986,0.39175257731958757,0.23456790123456794,0.17142857142857149
,0.49450549450549447,0.04584527220630371,0.14237288135593218,0.12345679012345681,0.37999999999999995,0.3999999999999986,0.5567010309278353,0.34156378600823056,0.4285714285714286
,0.3296703296703296,0.30085959885386815,0.14237288135593218,0.45679012345679015,0.5466666666666666,0.3999999999999986,0.3711340206185567,0.18106995884773663,0.20000000000000018
0.27310924369747897,0.3516483516483516,0.16905444126074495,0.04067796610169492,0.20987654320987656,0.29333333333333333,0.19999999999999574,0.48453608247422686,0.37860082304526754,0.9999999999999998
0.23529411764705882,0.37362637362637363,0.03724928366762178,0.0576271186440678,0.2469135802469136,0.39999999999999997,0.19999999999999574,0.2474226804123716,0.19753086419753085,0.6857142857142857
0.16806722689075626,0.3846153846153845,0.025787965616045842,0.08813559322033895,0.23456790123456792,0.37333333333333335,,0.40206185567010344,0.32921810699588483,0.44285714285714284
0.3277310924369748,0.48351648351648346,0.26074498567335247,0.16610169491525423,0.23456790123456792,0.5866666666666667,0.3999999999999986,0.38144329896907214,0.27572016460905346,0.20000000000000018
0.15126050420168063,0.37362637362637363,0.025787965616045842,0.03728813559322034,0.4444444444444445,0.38666666666666666,0.19999999999999574,0.4123711340206184,0.6172839506172841,0.6142857142857145
0.4747899159663865,0.2747252747252747,,0.20338983050847456,0.4938271604938272,0.7933333333333332,,,0.37860082304526754,0.25714285714285734
0.26050420168067223,0.8131868131868131,0.04584527220630371,0.07796610169491525,0.25308641975308643,0.5666666666666667,0.19999999999999574,0.525773195876289,0.37860082304526754,0.8285714285714285
0.16806722689075626,0.39560439560439553,0.7507163323782234,0.1016949152542373,0.2839506172839506,0.4533333333333333,0.7999999999999972,0.463917525773196,0.26337448559670784,0.05714285714285716
0.10084033613445376,0.45054945054945045,0.6131805157593122,,0.3703703703703704,0.4466666666666666,0.5999999999999943,,0.6419753086419754,0.34285714285714297
0.26050420168067223,0.46153846153846145,,,,0.8199999999999998,,,0.5267489711934157,
0.3823529411764705,0.6923076923076922,,0.11864406779661016,0.4320987654320988,0.5666666666666667,,,0.27572016460905346,0.04285714285714293
0.21848739495798314,0.2857142857142857,0.4670487106017192,0.06440677966101696,0.0,0.24000000000000005,0.3999999999999986,0.3195876288659796,0.16872427983539096,0.5142857142857145
0.11344537815126049,0.5384615384615384,,0.17288135593220338,0.39506172839506176,0.4666666666666666,0.7999999999999972,0.6391752577319587,0.16872427983539096,0.11428571428571432
,0.37362637362637363,0.3524355300859599,0.07796610169491525,,0.9999999999999998,0.3999999999999986,0.4536082474226806,0.4320987654320988,0.3857142857142857
0.19327731092436973,0.2857142857142857,0.5644699140401146,0.14576271186440676,0.345679012345679,0.5333333333333332,0.5999999999999943,,0.19753086419753085,0.15714285714285725
0.21848739495798314,0.39560439560439553,0.28366762177650434,0.08813559322033895,0.35185185185185186,0.6000000000000001,0.3999999999999986,,0.13168724279835392,0.48571428571428554
0.26050420168067223,0.39560439560439553,0.002865329512893984,0.09152542372881353,0.308641975308642,0.5666666666666667,0.19999999999999574,0.329896907216495,0.16872427983539096,0.6857142857142857
0.24789915966386555,0.3186813186813186,0.04584527220630371,0.08813559322033895,0.29629629629629634,0.3266666666666667,,0.329896907216495,0.24691358024691368,0.9999999999999998
0.08403361344537816,0.39560439560439553,0.0487106017191977,0.08813559322033895,0.29629629629629634,0.36,0.19999999999999574,0.2989690721649487,0.40740740740740744,0.5571428571428572
0.36974789915966383,0.2637362637362637,,0.13220338983050847,0.3209876543209877,0.5466666666666666,0.3999999999999986,0.3608247422680413,0.48559670781893005,0.14285714285714302
0.11344537815126049,0.7802197802197801,0.7650429799426933,0.111864406779661,0.15432098765432103,,0.5999999999999943,0.12371134020618557,0.3539094650205762,
0.180672268907563,0.46153846153846145,0.6045845272206304,0.20338983050847456,,0.7533333333333334,,0.15463917525773185,0.24691358024691368,0.08571428571428585
0.27310924369747897,0.3516483516483516,0.3123209169054441,0.14915254237288134,0.2716049382716049,0.5066666666666666,0.3999999999999986,0.38144329896907214,0.19753086419753085,0.10000000000000009
0.10084033613445376,0.3296703296703296,0.014326647564469906,0.07796610169491525,0.14814814814814817,0.12666666666666665,0.19999999999999574,0.2783505154639174,0.3662551440329218,0.48571428571428554
,0.3186813186813186,0.8567335243553008,0.1016949152542373,,0.9266666666666665,0.7999999999999972,0.34020618556701043,0.32921810699588483,0.14285714285714302
0.16806722689075626,0.3516483516483516,,0.11864406779661016,,0.6266666666666665,0.7999999999999972,0.3711340206185567,0.31275720164609055,0.05714285714285716
