Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,0.5769230769230769,0.6189111747851003,0.15932203389830507,0.2283950617283951,0.7037037037037038,,0.38144329896907214,,
,0.7051282051282052,,0.16610169491525423,,0.9382716049382718,1.0,0.21649484536082486,,0.11842105263157876
0.30555555555555547,0.2564102564102564,0.11747851002865328,0.1288135593220339,0.055555555555555566,0.4320987654320988,0.3999999999999986,0.39175257731958757,0.19480519480519481,0.23684210526315774
0.038194444444444434,0.5769230769230769,0.04584527220630371,0.14237288135593218,0.12345679012345681,,0.3999999999999986,0.5567010309278353,0.30735930735930733,0.4736842105263155
,,0.30085959885386815,0.14237288135593218,0.45679012345679015,0.580246913580247,0.3999999999999986,0.3711340206185567,0.13852813852813856,0.26315789473684204
0.22569444444444442,0.41025641025641024,0.16905444126074495,0.04067796610169492,0.20987654320987656,0.34567901234567905,0.19999999999999574,0.48453608247422686,0.3463203463203463,0.9999999999999998
0.19444444444444442,0.4358974358974359,,0.0576271186440678,0.2469135802469136,0.4444444444444445,0.19999999999999574,0.2474226804123716,0.15584415584415584,0.7105263157894737
0.13888888888888884,0.4487179487179486,0.025787965616045842,0.08813559322033895,0.23456790123456792,0.4197530864197531,0.19999999999999574,0.40206185567010344,0.29437229437229434,0.48684210526315774
0.2708333333333333,0.5641025641025641,0.26074498567335247,0.16610169491525423,0.23456790123456792,0.6172839506172841,0.3999999999999986,0.38144329896907214,,0.26315789473684204
0.12499999999999996,0.4358974358974359,0.025787965616045842,0.03728813559322034,0.4444444444444445,0.4320987654320988,0.19999999999999574,0.4123711340206184,0.5974025974025976,0.644736842105263
0.392361111111111,,,0.20338983050847456,,0.808641975308642,,,0.3463203463203463,0.3157894736842104
0.21527777777777773,0.9487179487179486,0.04584527220630371,0.07796610169491525,,,,,,0.8421052631578945
0.13888888888888884,0.46153846153846145,,,,0.4938271604938272,,0.463917525773196,,
0.0833333333333333,0.5256410256410255,0.6131805157593122,0.1016949152542373,0.3703703703703704,0.4876543209876543,0.5999999999999943,0.5051546391752582,0.6233766233766234,0.39473684210526305
,,,0.12203389830508474,,,,,,0.21052631578947345
0.31597222222222215,0.8076923076923076,0.4670487106017192,0.11864406779661016,0.4320987654320988,0.5987654320987655,,,0.23809523809523808,0.11842105263157876
0.18055555555555552,0.3333333333333333,0.4670487106017192,0.06440677966101696,0.0,0.29629629629629634,0.3999999999999986,0.3195876288659796,0.1255411255411255,0.5526315789473684
0.09374999999999996,,,0.17288135593220338,0.39506172839506176,,0.7999999999999972,,0.1255411255411255,
0.11458333333333333,0.4358974358974359,,,0.23456790123456792,1.0000000000000002,0.3999999999999986,0.4536082474226806,0.40259740259740256,0.43421052631578916
0.1597222222222222,0.3333333333333333,0.5644699140401146,0.14576271186440676,0.345679012345679,0.5679012345679013,0.5999999999999943,0.525773195876289,0.15584415584415584,0.2236842105263157
0.18055555555555552,,0.28366762177650434,0.08813559322033895,0.35185185185185186,0.6296296296296298,0.3999999999999986,0.2886597938144333,0.08658008658008659,0.5263157894736841
,0.46153846153846145,0.002865329512893984,,0.308641975308642,0.5987654320987655,0.19999999999999574,0.329896907216495,0.1255411255411255,0.7105263157894737
0.2048611111111111,0.37179487179487175,0.04584527220630371,0.08813559322033895,0.29629629629629634,0.37654320987654327,0.0,0.329896907216495,0.2077922077922078,0.9999999999999998
0.06944444444444443,0.46153846153846145,0.0487106017191977,0.08813559322033895,0.29629629629629634,0.40740740740740744,0.19999999999999574,0.2989690721649487,0.3766233766233766,0.5921052631578945
0.30555555555555547,0.30769230769230765,0.2922636103151862,0.13220338983050847,0.3209876543209877,0.580246913580247,0.3999999999999986,0.3608247422680413,0.4588744588744588,0.21052631578947345
0.09374999999999996,0.9102564102564101,,0.111864406779661,0.15432098765432103,0.425925925925926,0.5999999999999943,,0.32034632034632043,0.26315789473684204
0.14930555555555552,0.5384615384615384,0.6045845272206304,,0.3765432098765432,0.7716049382716051,0.5999999999999943,,0.2077922077922078,0.1578947368421051
0.22569444444444442,0.41025641025641024,0.3123209169054441,0.14915254237288134,0.2716049382716049,0.54320987654321,0.3999999999999986,0.38144329896907214,0.15584415584415584,0.17105263157894712
,0.3846153846153846,0.014326647564469906,0.07796610169491525,0.14814814814814817,0.19135802469135804,,0.2783505154639174,0.3333333333333333,0.5263157894736841
0.10416666666666664,,,0.1016949152542373,,,0.7999999999999972,,0.29437229437229434,
0.13888888888888884,,0.5759312320916905,0.11864406779661016,0.2716049382716049,0.654320987654321,0.7999999999999972,0.3711340206185567,0.27705627705627706,0.1315789473684208
0.12499999999999996,,0.6275071633237821,0.16271186440677965,0.20370370370370372,0.6111111111111113,0.5999999999999943,0.23711340206185572,,0.18421052631578938
,,,0.08813559322033895,0.6234567901234569,,,,0.3896103896103896,
0.25,0.358974358974359,0.02292263610315185,0.14576271186440676,,0.7283950617283952,0.3999999999999986,0.4948453608247423,0.4588744588744588,0.39473684210526305
0.21527777777777773,0.37179487179487175,0.09169054441260743,0.04745762711864406,0.2839506172839506,0.39506172839506176,0.3999999999999986,0.536082474226804,,0.5789473684210524
0.1875,0.30769230769230765,0.30085959885386815,0.09491525423728811,0.20987654320987656,0.425925925925926,0.3999999999999986,0.6082474226804124,0.3333333333333333,0.5263157894736841
0.12499999999999996,0.41025641025641024,0.2922636103151862,0.0576271186440678,0.1049382716049383,0.29629629629629634,0.3999999999999986,0.3711340206185567,0.3896103896103896,0.4999999999999998
0.2361111111111111,0.4358974358974359,0.22349570200573063,0.11864406779661016,0.20370370370370372,0.33333333333333337,,,0.4588744588744588,
0.12499999999999996,0.48717948717948717,0.6418338108882521,,0.2469135802469136,0.4753086419753087,0.7999999999999972,,0.32034632034632043,0.2894736842105261
0.361111111111111,,0.014326647564469906,0.15932203389830507,0.024691358024691367,,0.3999999999999986,0.47422680412371143,0.3463203463203463,0.18421052631578938
0.22569444444444442,0.3974358974358974,0.005730659025787961,0.030508474576271184,0.4074074074074074,0.5679012345679013,0.19999999999999574,0.195876288659794,0.06926406926406925,0.605263157894737
0.0833333333333333,0.4743589743589743,0.01719197707736389,0.08813559322033895,0.1358024691358025,0.25925925925925924,0.0,0.329896907216495,0.30735930735930733,0.8157894736842104
0.11458333333333333,,0.13753581661891115,0.030508474576271184,0.308641975308642,0.54320987654321,0.3999999999999986,0.4123711340206184,0.16883116883116883,0.48684210526315774
0.2361111111111111,0.641025641025641,0.08309455587392547,0.13898305084745763,0.12345679012345681,0.5925925925925927,0.3999999999999986,0.4536082474226806,0.5151515151515151,0.3421052631578947
,0.5256410256410255,0.06017191977077364,0.15932203389830507,,0.6419753086419755,0.3999999999999986,0.7010309278350517,,0.43421052631578916
0.47222222222222215,,,0.08135593220338982,0.19753086419753088,,,0.4948453608247423,0.41558441558441556,0.8157894736842104
0.013888888888888881,,0.1833810888252149,0.06440677966101696,0.308641975308642,,,0.7525773195876289,0.5714285714285714,
0.19444444444444442,0.3846153846153846,0.31805157593123207,0.06779661016949151,0.25308641975308643,0.5308641975308643,0.3999999999999986,0.4536082474226806,0.26406926406926406,0.5263157894736841
0.038194444444444434,0.9487179487179486,0.03724928366762178,0.0847457627118644,0.15432098765432103,0.4753086419753087,0.3999999999999986,0.4948453608247423,,
0.09374999999999996,0.34615384615384615,0.5988538681948424,0.1694915254237288,0.35185185185185186,,0.5999999999999943,,0.19480519480519481,0.1315789473684208
,0.3846153846153846,0.0487106017191977,0.07796610169491525,0.3209876543209877,0.54320987654321,0.19999999999999574,,0.2077922077922078,0.8421052631578945
0.02777777777777775,,0.5530085959885386,0.111864406779661,,,0.3999999999999986,0.2989690721649487,0.3896103896103896,0.4736842105263155
0.1597222222222222,0.6025641025641024,,0.10847457627118642,,0.6296296296296298,,0.1752577319587627,,
0.2361111111111111,0.20512820512820512,0.28366762177650434,,0.2283950617283951,0.5185185185185186,0.3999999999999986,0.4123711340206184,0.27705627705627706,0.27631578947368407
0.2361111111111111,0.3846153846153846,0.06876790830945559,0.14576271186440676,0.14814814814814817,0.48148148148148145,0.19999999999999574,0.3711340206185567,0.3463203463203463,0.8421052631578945
0.09374999999999996,0.5384615384615384,0.09455587392550141,0.07457627118644067,0.2469135802469136,,0.19999999999999574,0.536082474226804,0.19480519480519481,0.644736842105263
0.1597222222222222,0.37179487179487175,0.6590257879656161,0.13220338983050847,0.308641975308642,0.6604938271604939,0.5999999999999943,0.4536082474226806,,0.2236842105263157
0.2048611111111111,0.4743589743589743,0.18624641833810887,0.08135593220338982,0.19753086419753088,,0.3999999999999986,0.4123711340206184,0.23809523809523808,0.48684210526315774
0.10416666666666664,,0.6131805157593122,0.16610169491525423,0.4197530864197531,0.830246913580247,,,,0.1578947368421051
0.17013888888888884,0.4487179487179486,,0.16610169491525423,0.35185185185185186,,0.3999999999999986,0.40206185567010344,,0.26315789473684204
0.25,0.6153846153846153,0.8538681948424067,0.13559322033898305,0.4320987654320988,0.9567901234567904,0.7999999999999972,0.20618556701030943,,
0.5694444444444443,0.30769230769230765,0.014326647564469906,0.1016949152542373,0.0308641975308642,0.20987654320987653,0.3999999999999986,0.6288659793814433,0.06926406926406925,0.4210526315789471
0.19444444444444442,0.358974358974359,0.025787965616045842,0.1016949152542373,0.08024691358024692,,0.3999999999999986,0.4123711340206184,0.5281385281385282,0.5394736842105261
0.059027777777777776,0.5128205128205128,0.06876790830945559,0.09152542372881353,,0.37654320987654327,0.3999999999999986,0.7010309278350517,,0.5921052631578945
0.3715277777777777,,0.15759312320916904,0.07457627118644067,,,0.3999999999999986,0.4948453608247423,0.27705627705627706,
0.392361111111111,0.23076923076923073,0.1146131805157593,0.15932203389830507,0.12962962962962965,0.54320987654321,0.3999999999999986,0.3711340206185567,0.3333333333333333,0.48684210526315774
0.22569444444444442,0.41025641025641024,0.6275071633237821,0.09491525423728811,,0.28395061728395066,0.3999999999999986,0.38144329896907214,0.09956709956709958,0.7894736842105263
0.2048611111111111,0.3205128205128205,0.13753581661891115,0.11864406779661016,0.2283950617283951,0.425925925925926,0.3999999999999986,0.3608247422680413,0.18181818181818182,0.5263157894736841
0.059027777777777776,0.34615384615384615,0.5128939828080228,0.06440677966101696,0.30246913580246915,0.3580246913580247,0.3999999999999986,0.39175257731958757,0.09956709956709958,0.48684210526315774
0.06944444444444443,0.46153846153846145,0.16905444126074495,0.111864406779661,0.19753086419753088,0.37654320987654327,0.3999999999999986,0.329896907216495,0.27705627705627706,0.26315789473684204
0.43749999999999994,0.2564102564102564,0.07163323782234957,0.17627118644067796,0.1358024691358025,0.4197530864197531,0.3999999999999986,0.4123711340206184,0.18181818181818182,0.21052631578947345
0.17013888888888884,,0.8051575931232091,0.2745762711864407,0.25308641975308643,0.5308641975308643,0.7999999999999972,0.4123711340206184,,
0.13888888888888884,0.717948717948718,0.002865329512893984,0.10847457627118642,0.3580246913580247,,0.19999999999999574,0.40206185567010344,0.4848484848484848,0.2894736842105261
0.19444444444444442,0.34615384615384615,0.6733524355300858,0.08813559322033895,0.23456790123456792,0.506172839506173,0.3999999999999986,0.4226804123711343,0.23809523809523808,0.868421052631579
0.3368055555555555,0.4358974358974359,,0.13898305084745763,0.22222222222222227,0.5740740740740742,0.5999999999999943,0.4536082474226806,0.3333333333333333,0.18421052631578938
0.22569444444444442,0.9487179487179486,0.45272206303724927,0.1016949152542373,0.40123456790123463,0.5617283950617284,,0.2783505154639174,0.2251082251082251,0.11842105263157876
0.32638888888888884,0.358974358974359,,0.09152542372881353,0.19753086419753088,0.3580246913580247,0.3999999999999986,0.40206185567010344,0.43290043290043295,0.8026315789473684
,,0.6876790830945557,,0.30246913580246915,0.6419753086419755,,,0.3333333333333333,
0.17013888888888884,0.34615384615384615,0.15472779369627507,0.06779661016949151,0.14814814814814817,0.28395061728395066,0.19999999999999574,0.3711340206185567,0.16883116883116883,0.605263157894737
0.12499999999999996,0.3333333333333333,,0.10847457627118642,0.22222222222222227,0.7037037037037038,0.19999999999999574,0.2886597938144333,0.11255411255411263,0.5526315789473684
,0.2948717948717949,0.19197707736389683,,,0.48148148148148145,0.19999999999999574,0.670103092783505,,0.8421052631578945
0.13888888888888884,0.4230769230769231,0.22922636103151864,0.10508474576271187,,0.5185185185185186,0.3999999999999986,0.4226804123711343,0.43290043290043295,0.26315789473684204
0.12499999999999996,,0.09169054441260743,0.5084745762711864,0.08024691358024692,0.2222222222222222,,0.20618556701030943,0.5151515151515151,0.5921052631578945
,0.2948717948717949,0.20916905444126072,0.14576271186440676,0.18518518518518523,0.5679012345679013,0.3999999999999986,0.47422680412371143,0.11255411255411263,
0.5486111111111109,,0.28366762177650434,0.11864406779661016,0.25308641975308643,0.5617283950617284,,0.5567010309278353,0.43290043290043295,0.2894736842105261
0.13888888888888884,0.5897435897435898,,,0.2283950617283951,0.46913580246913583,,0.463917525773196,0.27705627705627706,0.7894736842105263
0.12499999999999996,0.24358974358974358,0.16905444126074495,0.3220338983050848,0.11111111111111113,0.4320987654320988,0.3999999999999986,0.2783505154639174,0.23809523809523808,0.27631578947368407
,0.34615384615384615,0.01719197707736389,0.08135593220338982,0.1358024691358025,0.23456790123456794,0.19999999999999574,0.38144329896907214,0.13852813852813856,0.644736842105263
0.10416666666666664,0.7564102564102563,0.002865329512893984,0.5186440677966101,0.29629629629629634,0.5000000000000001,0.3999999999999986,0.2989690721649487,0.15584415584415584,0.18421052631578938
,0.6666666666666666,0.26074498567335247,0.13220338983050847,0.20987654320987656,0.46296296296296297,,0.4536082474226806,0.30735930735930733,
0.361111111111111,0.358974358974359,0.16905444126074495,,,0.37654320987654327,0.3999999999999986,,,0.7368421052631577
0.07638888888888888,0.37179487179487175,0.0,0.11525423728813558,0.14814814814814817,0.23456790123456794,0.19999999999999574,0.5051546391752582,0.29437229437229434,0.32894736842105265
0.2638888888888889,,0.664756446991404,0.13220338983050847,0.42592592592592593,,0.5999999999999943,0.329896907216495,0.3333333333333333,
0.10416666666666664,,0.6131805157593122,0.16610169491525423,0.4197530864197531,0.830246913580247,0.7999999999999972,0.38144329896907214,0.26406926406926406,
,0.641025641025641,0.5730659025787964,0.16610169491525423,0.54320987654321,0.7592592592592594,0.5999999999999943,,0.27705627705627706,
0.2708333333333333,0.30769230769230765,0.0487106017191977,0.10508474576271187,0.15432098765432103,0.5493827160493828,0.3999999999999986,0.5773195876288661,0.15584415584415584,0.5263157894736841
0.19444444444444442,,0.63323782234957,,0.2716049382716049,0.6172839506172841,0.5999999999999943,0.38144329896907214,0.40259740259740256,
0.19444444444444442,,,0.07457627118644067,0.2283950617283951,0.54320987654321,0.3999999999999986,0.5051546391752582,,0.26315789473684204
,0.28205128205128205,0.7277936962750715,0.1288135593220339,,0.506172839506173,0.5999999999999943,0.4536082474226806,0.5541125541125542,
,0.5128205128205128,0.02292263610315185,0.10847457627118642,0.6481481481481483,0.5617283950617284,,0.4536082474226806,0.9437229437229437,0.631578947368421
0.19444444444444442,0.30769230769230765,,,0.22222222222222227,0.6049382716049384,0.3999999999999986,0.4948453608247423,0.40259740259740256,0.4473684210526314
0.10416666666666664,0.358974358974359,0.07736389684813752,0.07457627118644067,0.17901234567901236,0.3024691358024692,0.3999999999999986,0.536082474226804,0.3896103896103896,0.605263157894737
,0.6794871794871795,0.3667621776504298,0.1694915254237288,,,0.5999999999999943,,,0.18421052631578938
0.1875,0.3846153846153846,0.008595988538681945,0.1016949152542373,0.1358024691358025,0.2654320987654321,0.3999999999999986,0.25773195876288657,0.40259740259740256,0.4736842105263155
0.392361111111111,,0.1461318051575931,0.08135593220338982,0.08024691358024692,,0.19999999999999574,0.4948453608247423,0.3766233766233766,0.868421052631579
,0.28205128205128205,0.7793696275071632,0.08135593220338982,0.11111111111111113,0.4320987654320988,0.7999999999999972,0.3195876288659796,0.3636363636363636,0.21052631578947345
0.2534722222222222,0.1794871794871795,0.22922636103151864,0.1288135593220339,0.3827160493827161,0.7654320987654323,0.3999999999999986,,0.6103896103896105,0.39473684210526305
0.22569444444444442,0.3846153846153846,0.07163323782234957,0.09491525423728811,0.2283950617283951,0.29629629629629634,0.0,0.329896907216495,0.1255411255411255,0.8421052631578945
0.4930555555555555,0.01282051282051282,0.08595988538681948,0.08135593220338982,0.4444444444444445,0.4567901234567902,0.19999999999999574,0.39175257731958757,0.04329004329004327,0.6842105263157896
,,,0.1288135593220339,0.45679012345679015,,,,,0.4210526315789471
,0.5769230769230769,0.32091690544412604,,,,,0.5567010309278353,,0.5526315789473684
0.19444444444444442,0.34615384615384615,0.43553008595988535,0.06440677966101696,0.19753086419753088,0.4012345679012346,0.3999999999999986,,0.1255411255411255,
,0.5897435897435898,0.10888252148997132,,0.30246913580246915,,0.3999999999999986,0.38144329896907214,0.43290043290043295,0.26315789473684204
0.00347222222222221,0.4358974358974359,0.3667621776504298,0.11525423728813558,,0.4197530864197531,0.3999999999999986,0.6391752577319587,0.18181818181818182,0.2236842105263157
0.17013888888888884,0.3333333333333333,0.8051575931232091,0.2745762711864407,0.25308641975308643,0.5308641975308643,0.7999999999999972,0.4123711340206184,,
0.28124999999999994,0.41025641025641024,0.014326647564469906,0.1559322033898305,0.19753086419753088,,0.3999999999999986,0.6082474226804124,0.3766233766233766,0.1315789473684208
0.10416666666666664,0.5512820512820512,,0.12203389830508474,0.20370370370370372,0.5864197530864199,0.5999999999999943,0.4226804123711343,0.3896103896103896,0.17105263157894712
0.09374999999999996,0.4230769230769231,0.18624641833810887,0.13220338983050847,0.32716049382716056,0.4938271604938272,0.3999999999999986,0.3711340206185567,0.40259740259740256,0.5263157894736841
0.06944444444444443,,0.29799426934097417,0.1016949152542373,0.30246913580246915,0.38271604938271603,0.3999999999999986,0.16494845360824772,0.41558441558441556,0.5263157894736841
0.25,0.5128205128205128,0.27793696275071633,,,0.5246913580246915,0.3999999999999986,0.2886597938144333,0.04329004329004327,0.6842105263157896
0.18055555555555552,0.6282051282051281,0.32091690544412604,0.13898305084745763,0.4938271604938272,,0.3999999999999986,,0.2510822510822511,
0.14930555555555552,0.3333333333333333,0.03724928366762178,0.17288135593220338,0.4197530864197531,0.5740740740740742,0.3999999999999986,0.4123711340206184,0.32034632034632043,0.32894736842105265
0.2048611111111111,0.8589743589743589,0.335243553008596,0.09152542372881353,0.4197530864197531,0.6419753086419755,0.5999999999999943,,0.19480519480519481,0.1578947368421051
,0.15384615384615383,0.1776504297994269,,,0.7654320987654323,,0.4536082474226806,0.29437229437229434,
0.13888888888888884,,0.3581661891117478,,0.3209876543209877,0.5740740740740742,0.3999999999999986,0.30927835051546415,0.26406926406926406,0.39473684210526305
0.10416666666666664,0.4358974358974359,0.01719197707736389,0.10508474576271187,0.22222222222222227,0.4444444444444445,0.3999999999999986,0.38144329896907214,0.19480519480519481,
0.059027777777777776,0.46153846153846145,0.08309455587392547,0.061016949152542375,0.20987654320987656,0.3580246913580247,0.3999999999999986,0.3608247422680413,0.13852813852813856,0.5526315789473684
0.25,0.5384615384615384,0.25501432664756446,0.17288135593220338,0.20370370370370372,0.580246913580247,0.3999999999999986,0.40206185567010344,0.23809523809523808,0.27631578947368407
0.26041666666666663,,0.2464183381088825,0.06779661016949151,0.32716049382716056,0.506172839506173,0.19999999999999574,0.48453608247422686,,0.7894736842105263
0.06944444444444443,0.3846153846153846,0.09169054441260743,0.08135593220338982,0.25308641975308643,0.46913580246913583,0.3999999999999986,0.2886597938144333,0.30735930735930733,0.4210526315789471
0.19444444444444442,0.28205128205128205,0.3982808022922636,0.10508474576271187,0.2283950617283951,0.41358024691358025,0.3999999999999986,0.2989690721649487,,0.48684210526315774
0.17013888888888884,0.5384615384615384,0.28939828080229224,0.12203389830508474,0.4938271604938272,,0.3999999999999986,0.44329896907216515,0.3636363636363636,
0.2048611111111111,0.5256410256410255,,0.13559322033898305,0.4320987654320988,0.5679012345679013,0.3999999999999986,,,0.5263157894736841
0.013888888888888881,0.41025641025641024,,,0.5061728395061729,0.6234567901234569,0.3999999999999986,0.6185567010309279,0.19480519480519481,0.23684210526315774
0.059027777777777776,0.5256410256410255,0.040114613180515755,,0.22222222222222227,,0.19999999999999574,0.2783505154639174,0.7099567099567099,0.7894736842105263
0.1597222222222222,,0.17191977077363893,0.1559322033898305,0.3209876543209877,,0.3999999999999986,0.5876288659793816,0.5541125541125542,0.26315789473684204
,0.5512820512820512,0.4269340974212035,0.1559322033898305,0.22222222222222227,0.5555555555555557,0.5999999999999943,0.6185567010309279,0.26406926406926406,0.26315789473684204
,0.37179487179487175,0.4383954154727793,0.1288135593220339,0.46913580246913583,0.54320987654321,0.3999999999999986,0.44329896907216515,,0.48684210526315774
0.21527777777777773,,0.17478510028653294,0.07457627118644067,0.2469135802469136,,0.3999999999999986,0.39175257731958757,0.2510822510822511,0.605263157894737
,0.4230769230769231,0.17478510028653294,0.08135593220338982,0.1358024691358025,0.28395061728395066,,0.6082474226804124,0.43290043290043295,0.6973684210526316
0.13888888888888884,0.41025641025641024,,,0.3333333333333333,0.5617283950617284,0.19999999999999574,0.525773195876289,0.3766233766233766,0.7894736842105263
0.1597222222222222,0.358974358974359,,0.10508474576271187,0.23456790123456792,0.41358024691358025,0.3999999999999986,0.4123711340206184,0.3636363636363636,0.5394736842105261
0.18055555555555552,0.6282051282051281,0.13753581661891115,0.09152542372881353,0.3580246913580247,0.5308641975308643,0.19999999999999574,0.2886597938144333,0.15584415584415584,0.631578947368421
0.09374999999999996,0.3333333333333333,0.06017191977077364,0.1016949152542373,0.04938271604938273,0.54320987654321,0.3999999999999986,0.2989690721649487,0.6536796536796536,0.3157894736842104
,,0.01719197707736389,0.14915254237288134,0.30246913580246915,0.5370370370370371,,0.65979381443299,0.5844155844155845,0.5789473684210524
0.21527777777777773,,,0.07796610169491525,0.25308641975308643,0.5987654320987655,,0.525773195876289,0.3463203463203463,0.8421052631578945
,0.1923076923076923,0.01719197707736389,0.1559322033898305,0.48148148148148157,0.7098765432098767,,0.329896907216495,0.2251082251082251,0.21052631578947345
0.1597222222222222,0.3974358974358974,,,,,0.5999999999999943,0.7216494845360826,,
0.18055555555555552,0.41025641025641024,0.2521489971346705,0.13559322033898305,,0.6111111111111113,0.3999999999999986,0.4536082474226806,0.4588744588744588,
0.14930555555555552,0.48717948717948717,0.34383954154727797,,0.39506172839506176,0.7160493827160495,0.3999999999999986,0.39175257731958757,0.32034632034632043,0.26315789473684204
0.2916666666666666,,0.2521489971346705,0.08135593220338982,0.35185185185185186,0.580246913580247,0.3999999999999986,0.525773195876289,0.26406926406926406,0.631578947368421
0.13888888888888884,0.5256410256410255,0.014326647564469906,0.13559322033898305,0.2716049382716049,0.5740740740740742,,,0.27705627705627706,0.5526315789473684
0.10416666666666664,0.5128205128205128,0.02292263610315185,0.13220338983050847,0.17283950617283952,0.33333333333333337,0.3999999999999986,0.44329896907216515,0.2510822510822511,0.3421052631578947
0.10416666666666664,0.5,0.025787965616045842,0.14237288135593218,0.1358024691358025,0.580246913580247,0.3999999999999986,0.2474226804123716,0.2077922077922078,0.4210526315789471
0.26041666666666663,0.46153846153846145,0.025787965616045842,0.07457627118644067,0.08641975308641978,0.5555555555555557,0.3999999999999986,0.3195876288659796,,0.3157894736842104
,0.37179487179487175,0.3123209169054441,0.04745762711864406,,0.46913580246913583,0.3999999999999986,0.39175257731958757,0.5281385281385282,0.8421052631578945
0.19444444444444442,,0.05444126074498567,0.11864406779661016,0.39506172839506176,,,0.65979381443299,0.30735930735930733,0.4736842105263155
0.5937499999999998,0.358974358974359,0.163323782234957,0.07457627118644067,,0.2777777777777778,0.19999999999999574,0.3608247422680413,0.4848484848484848,
0.2916666666666666,0.6538461538461539,0.5042979942693409,,,,0.5999999999999943,,,0.1315789473684208
