Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,0.5769230769230769,,,,0.7354838709677419,0.5999999999999943,,0.44444444444444453,0.18421052631578938
,0.7051282051282052,,,,,1.0,,,0.11842105263157876
0.36974789915966383,,0.137123745819398,0.1155015197568389,0.055555555555555566,0.45161290322580644,,0.39175257731958757,0.23456790123456794,0.23684210526315774
0.046218487394957986,0.5769230769230769,0.05351170568561872,0.12765957446808507,0.12345679012345681,0.4451612903225806,0.3999999999999986,0.5567010309278353,0.34156378600823056,
0.07142857142857142,0.3846153846153846,0.3511705685618729,0.12765957446808507,0.45679012345679015,0.6064516129032258,0.3999999999999986,0.3711340206185567,,0.26315789473684204
0.27310924369747897,,,,0.20987654320987656,0.36129032258064514,0.19999999999999574,0.48453608247422686,0.37860082304526754,0.9999999999999998
0.23529411764705882,0.4358974358974359,0.043478260869565216,0.05167173252279635,0.2469135802469136,0.46451612903225803,,0.2474226804123716,0.19753086419753085,0.7105263157894737
0.16806722689075626,0.4487179487179486,0.030100334448160543,0.07902735562310029,0.23456790123456792,0.43870967741935485,0.19999999999999574,,,0.48684210526315774
0.3277310924369748,0.5641025641025641,0.30434782608695654,,0.23456790123456792,0.6451612903225806,0.3999999999999986,0.38144329896907214,0.27572016460905346,0.26315789473684204
,0.4358974358974359,0.030100334448160543,0.03343465045592705,0.4444444444444445,,0.19999999999999574,0.4123711340206184,0.6172839506172841,0.644736842105263
0.4747899159663865,,,,,0.8451612903225806,0.3999999999999986,,0.37860082304526754,0.3157894736842104
,0.9487179487179486,,,0.25308641975308643,,,,0.37860082304526754,0.8421052631578945
0.16806722689075626,0.46153846153846145,0.8762541806020068,,0.2839506172839506,0.5161290322580645,0.7999999999999972,,,
0.10084033613445376,,0.7157190635451506,,0.3703703703703704,,,0.5051546391752582,,0.39473684210526305
,0.5384615384615384,0.7224080267558529,,,0.8709677419354838,,,0.5267489711934157,0.21052631578947345
0.3823529411764705,0.8076923076923076,,,,0.6258064516129033,0.5999999999999943,,,0.11842105263157876
0.21848739495798314,0.3333333333333333,0.5451505016722409,0.057750759878419454,0.0,0.3096774193548387,0.3999999999999986,0.3195876288659796,0.16872427983539096,0.5526315789473684
,0.6282051282051281,0.7892976588628764,,0.39506172839506176,0.5290322580645161,0.7999999999999972,0.6391752577319587,,0.18421052631578938
